0.0, 0.0, 0.0, -0.10513149201869965, -0.01808224432170391, 0.07740118354558945, 0.07740118354558945 
0.1, 0.0, 0.0, -0.10256795585155487, -0.018456431105732918, 0.07658620923757553, 0.10078220296141428 
0.2, 0.0, 0.0, -0.10008738189935684, -0.01882721669971943, 0.07565398514270782, 0.1250309873707738 
0.3, 0.0, 0.0, -0.09770315885543823, -0.019181540235877037, 0.07461170852184296, 0.1501326783634261 
0.4, 0.0, 0.0, -0.09542745351791382, -0.01950637437403202, 0.0734669640660286, 0.17529989928404224 
0.5, 0.0, 0.0, -0.09327059984207153, -0.019789164885878563, 0.07222796231508255, 0.19986276289867586 
0.6, 0.0, 0.0, -0.09124133735895157, -0.020018232986330986, 0.0709032341837883, 0.2232928867192559 
0.7, 0.0, 0.0, -0.08934608101844788, -0.020183147862553596, 0.06950177252292633, 0.24519774906157127 
0.8, 0.0, 0.0, -0.08758945763111115, -0.020275233313441277, 0.06803297996520996, 0.2653592059115035 
0.9, 0.0, 0.0, -0.08597391843795776, -0.02028742991387844, 0.06650634855031967, 0.28382889246360377 
1.0, 0.0, 0.0, -0.08450007438659668, -0.020214812830090523, 0.06493173539638519, 0.3010666926333911 
0.0, 0.1, 0.0, -0.1047210842370987, -0.018281953409314156, 0.07785265147686005, 0.07785265147686005 
0.1, 0.1, 0.0, -0.10209476947784424, -0.018625954166054726, 0.07708371430635452, 0.10215332356141901 
0.2, 0.1, 0.0, -0.09956689924001694, -0.018965670838952065, 0.07618997991085052, 0.12649021987999423 
0.3, 0.1, 0.0, -0.09715092927217484, -0.019288798794150352, 0.07517813891172409, 0.15153944195485453 
0.4, 0.1, 0.0, -0.09485869109630585, -0.01958337239921093, 0.07405565679073334, 0.17658635419021157 
0.5, 0.1, 0.0, -0.09269978851079941, -0.019837746396660805, 0.07283074408769608, 0.20100782696801475 
0.6, 0.1, 0.0, -0.09068175405263901, -0.020041251555085182, 0.07151207327842712, 0.22430605961334935 
0.7, 0.1, 0.0, -0.08880980312824249, -0.02018437348306179, 0.07010908424854279, 0.24610628758840183 
