0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                      -0.6868425000098889, -0.11174660514124574, -0.09888845163615939, -0.05991771545251441, -0.18251158332752407, -0.0012085241071661025,                      -0.27931571023442353, 0.008232237199898141, 0.014661313952441291, 0.0037844596804079834, -0.06370217513292241, 0.04250248735722875,                      -0.2250140706847529, 0.00038772218135519037, -0.0015962462885212873
0.1, 0.0, 0.0, -0.028833987739289954, -0.0058673172885181915, -0.02419599372383875,                      -0.5604397962302307, -0.02958162914840723, -0.008608058536999743, -0.028671092570886562, -0.08267707973523997, -0.0027597745451003277,                      -0.2374606492639986, 0.027968434276913416, 0.038455219582617196, 0.001850131114982335, -0.030521223685868935, 0.16764265325314898,                      -0.25031973298838867, 0.006445692303676222, -0.009205466848776574
0.2, 0.0, 0.0, -0.047968879925380986, -0.00687739805397075, -0.04937700222806599,                      -0.37406208024381116, -0.016415759888886283, -0.00203722943559812, -0.007390120895012017, -0.0494713162701493, -0.0015659228459672721,                      -0.15899424943845575, 0.019828910739006465, 0.02701817596565059, -0.00764736825354275, 0.0002572473585307597, 0.20859961130509985,                      -0.2580709275752493, 0.007774613169272273, -0.009340536015239546
0.3, 0.0, 0.0, -0.06126007015245996, -0.006243070847182965, -0.07552096984158313,                      -0.258486767627511, -0.008844899630352265, 0.002511983292607556, -0.0020765616547409288, -0.03648077181979482, -0.0015036271962579019,                      -0.11032769210195134, 0.014493241896627833, 0.020171683358107727, -0.01261602412011172, 0.010539462465370785, 0.22708659065973158,                      -0.26356736247952606, 0.0070507507940639445, -0.00855437799032185
0.4, 0.0, 0.0, -0.07045018646348272, -0.004975297274794632, -0.10183293521801365,                      -0.17510232632143347, -0.005044492056420403, 0.004198509362579907, -0.0005121024784562313, -0.029455763013133917, -0.0011299175109289784,                      -0.074983426802483, 0.010045490330023664, 0.01466699103952383, -0.014565415261433942, 0.014053312782977705, 0.23219967750129233,                      -0.26165544051442624, 0.005843563264338766, -0.006973480775267746
0.5, 0.0, 0.0, -0.07653679916586964, -0.0035301597028867533, -0.1276348005835933,                      -0.11098061412294101, -0.0025729197279949247, 0.004932859677575105, -0.00020269526241372014, -0.024347375936249527, -0.0008068844899910007,                      -0.047731687477659, 0.006472159719814018, 0.010225049422599044, -0.01458859008426392, 0.014385894821850197, 0.22923818542411825,                      -0.2535855613603679, 0.004518795237799149, -0.005325679727790152
0.6, 0.0, 0.0, -0.08022380607528812, -0.002145670621653817, -0.1523896525354676,                      -0.061895245258901714, -0.0008050308700855909, 0.005076976800142512, -0.0004390482306723541, -0.01962053569843756, -0.000533262836296832,                      -0.026831672677390565, 0.0037134345170175597, 0.0066544383521315986, -0.013460397044613414, 0.013021348813941085, 0.22133850449460288,                      -0.24095904019304032, 0.003386385209352127, -0.003919648045648964
0.7, 0.0, 0.0, -0.0821101753643626, -0.0009438683594419631, -0.17569597653864494,                      -0.02670949108557613, 0.00034354591103486593, 0.004800433519876079, -0.0009617106094112572, -0.013628752011184962, -0.0002657753307011209,                      -0.011814351853169125, 0.001712166645136374, 0.003940610449556989, -0.011796933388177522, 0.01083522277876626, 0.21095294669017897,                      -0.224581698701364, 0.002634532850097616, -0.0029003081807987383
0.8, 0.0, 0.0, -0.08278006164573393, 3.397791870250705e-05, -0.19732622594629354,                      -0.0052456406006934145, 0.0007130433343493387, 0.003897733875794257, -0.0015021219785492479, -0.007438635585551945, 0.00013980514514609215,                      -0.0025774729153074374, 0.00040186905221394287, 0.001994214322936396, -0.010186648640562533, 0.008684526662013286, 0.2009035277918454,                      -0.20834216337739733, 0.0023608617535818967, -0.002221056608435801
0.9, 0.0, 0.0, -0.08284140875669588, 0.0008233973593599406, -0.2173225439132841,                      -0.0011015684309471094, -0.0006426004035689843, 0.0017042453738282844, -0.0016894146488983768, 0.0035244653564477026, 0.0005153308492969682,                      -0.0005479325397101424, -0.0003184485260210772, 0.0008549743626775585, -0.009006327906202203, 0.0073169132573038245, 0.1942880634885713,                      -0.19076359813212337, 0.0024515493944229565, -0.0019362185451259877
