0.0, 0.0, 0.0, 0.0,                     -2.767205164232825, -0.1609749891780342, 0.17804154686331378, -0.27114158270749755
0.010101010101010102, 0.0, -0.006126799799689778, -0.0011320259210535666,                     -2.905318576591744, -0.1790438845644307, 0.5230158544562453, -0.06731216461315026
0.020202020202020204, 0.0, -0.012080568129756157, -0.0025618589630299862,                     -2.4757024593558223, -0.12547110239741757, 0.6889915472700869, -0.05369308314287271
0.030303030303030304, 0.0, -0.017915572060234607, -0.004484771224195148,                     -2.14808858898609, -0.1272352836921494, 0.7560944008231895, -0.011394456227419017
0.04040404040404041, 0.0, -0.0235641256083423, -0.00680360994719907,                     -1.8397646874448326, -0.10452576024956425, 0.7526834351030806, 0.006645751910035385
0.050505050505050504, 0.0, -0.02896877589548609, -0.009411797277003267,                     -1.585478882896932, -0.07925665189629492, 0.7126566892236278, 0.01353598055960047
0.06060606060606061, 0.0, -0.03410762333764206, -0.012225902336569344,                     -1.3883381722547161, -0.058323242852302816, 0.6599180441284737, 0.014274579815947003
0.0707070707070707, 0.0, -0.038987673574122486, -0.015185465328375291,                     -1.2379372812379024, -0.04297608298417561, 0.6070633607879135, 0.01275485436340462
0.08080808080808081, 0.0, -0.04363114081003066, -0.01824900930224353,                     -1.1222942653349446, -0.032398244722487916, 0.5590491567928357, 0.010772962510787958
0.09090909090909091, 0.0, -0.04806471145569135, -0.02138967015615703,                     -1.0312463155487932, -0.025280014354012437, 0.5170138527469968, 0.008979645722557777
0.10101010101010101, 0.0, -0.052313599152011586, -0.02459088384881574,                     -0.9573231709165725, -0.020498615241991255, 0.4805417582229166, 0.007536352711672696
0.1111111111111111, 0.0, -0.05639920591586876, -0.027842705214767685,                     -0.8953830096460971, -0.0172359043050915, 0.44875935580236276, 0.006423688678650478
0.12121212121212122, 0.0, -0.06033879520839484, -0.031139101461182535,                     -0.8420009354286833, -0.014942257152429127, 0.42078421581047687, 0.005574584070958756
0.13131313131313133, 0.0, -0.06414602653788365, -0.034476191931578956,                     -0.7949234677977299, -0.013265746411888081, 0.39587094187781197, 0.004922027698376568
0.1414141414141414, 0.0, -0.06783171514634195, -0.03785120996683497,                     -0.7526612603677494, -0.011987422974554554, 0.37343289635072435, 0.0044123878693024966
0.15151515151515152, 0.0, -0.0714045352904264, -0.041261938894131926,                     -0.7142115867082403, -0.010973015079561554, 0.3530211720564019, 0.00400631217326536
0.16161616161616163, 0.0, -0.07487157884958176, -0.044706428042885424,                     -0.6788790472044913, -0.010140228218052903, 0.3342943850453514, 0.0036760002308370166
0.1717171717171717, 0.0, -0.07823876746211976, -0.04818286078460121,                     -0.6461634876107022, -0.009437947883689924, 0.31699129995352215, 0.003402067321204145
