0.0, 0.0, 0.0, 0.0005756374448537827, -0.013321300968527794, -0.001624464988708496, 0.001624464988708496 
0.1111111111111111, 0.0, 0.0, -0.046134594827890396, -0.011986082419753075, -0.026766806840896606, 0.004308124899257304 
0.2222222222222222, 0.0, 0.0, -0.08737616240978241, -0.010377230122685432, -0.061546146869659424, 8.768120441101507e-05 
0.3333333333333333, 0.0, 0.0, -0.12127217650413513, -0.008501820266246796, -0.10287019610404968, 0.001701036916393353 
0.4444444444444444, 0.0, 0.0, -0.14748477935791016, -0.006635876372456551, -0.1479363888502121, 0.0005030018540866932 
0.5555555555555556, 0.0, 0.0, -0.16672606766223907, -0.0050347913056612015, -0.1941894143819809, 0.0023722331239287298 
0.6666666666666666, 0.0, 0.0, -0.1804037094116211, -0.0037685565184801817, -0.23975661396980286, 0.006035603015256519 
0.7777777777777778, 0.0, 0.0, -0.19018138945102692, -0.002869185758754611, -0.2835080027580261, 0.01010298550894051 
0.8888888888888888, 0.0, 0.0, -0.19767402112483978, -0.0024047018960118294, -0.3248308300971985, 0.014192318538007564 
1.0, 0.0, 0.0, -0.20414415001869202, -0.002440577605739236, -0.36324813961982727, 0.016827854305030088 
0.0, 0.1111111111111111, 0.0, -0.002071472816169262, -0.006217723712325096, -0.002403438091278076, 0.002403438091278076 
0.1111111111111111, 0.1111111111111111, 0.0, -0.04786815866827965, -0.006521056871861219, -0.02771177887916565, 0.002563406437356204 
0.2222222222222222, 0.1111111111111111, 0.0, -0.08829167485237122, -0.006382842548191547, -0.06220659613609314, 0.0009150997258319249 
0.3333333333333333, 0.1111111111111111, 0.0, -0.12162109464406967, -0.005663488991558552, -0.10322979092597961, 0.0017900781004210609 
0.4444444444444444, 0.1111111111111111, 0.0, -0.14744095504283905, -0.004718854557722807, -0.14808878302574158, 6.269951129361795e-05 
0.5555555555555556, 0.1111111111111111, 0.0, -0.16645321249961853, -0.0038403382059186697, -0.19415485858917236, 0.0030445129439453655 
0.6666666666666666, 0.1111111111111111, 0.0, -0.18003253638744354, -0.003088451223447919, -0.23951253294944763, 0.006710539546364136 
0.7777777777777778, 0.1111111111111111, 0.0, -0.18978027999401093, -0.002492754254490137, -0.2830516993999481, 0.010616771786585044 
0.8888888888888888, 0.1111111111111111, 0.0, -0.19725823402404785, -0.0021411494817584753, -0.3242134749889374, 0.014476068886272009 
1.0, 0.1111111111111111, 0.0, -0.20370757579803467, -0.0021364614367485046, -0.3625684082508087, 0.017038429682342315 
0.0, 0.2222222222222222, 0.0, -0.0028353664092719555, -0.0023802919313311577, -0.002887040376663208, 0.002887040376663208 
0.1111111111111111, 0.2222222222222222, 0.0, -0.04818635806441307, -0.0032078702934086323, -0.028232604265213013, 0.002355874485045862 
0.2222222222222222, 0.2222222222222222, 0.0, -0.08833982050418854, -0.0036041615530848503, -0.06261402368545532, 0.0016738050520935382 
0.3333333333333333, 0.2222222222222222, 0.0, -0.12146622687578201, -0.0034237359650433064, -0.10351234674453735, 0.0023924725215831583 
0.4444444444444444, 0.2222222222222222, 0.0, -0.14711375534534454, -0.0030094631947577, -0.14823462069034576, 0.00030452492918628393 
0.5555555555555556, 0.2222222222222222, 0.0, -0.16602982580661774, -0.002599541563540697, -0.19412153959274292, 0.0030465380381054508 
