-17.0, -8.572527594031472e-16, -0.0, 0.09675134735353552, -0.034146907461943696, -0.11150891133746732 ,-0.12828449906550346, -0.3524391223585154, -0.30865822964792833, -0.02327794686183415, -0.012106771657326869, -0.07018911204217321, -0.03274117781138126, -0.11258937702707586,  -0.06817403293770605, -1.171813123283318e-16, -0.8660254037844379 ,-0.49999999999999895
4.999999999999999, -6.690384568523732, -0.0, 0.0, 0.0, 0.0 ,0.2028211133450113, -0.08670558187501322, 0.09761612684561058, 0.19590638366617552, 0.20761851613042245, -0.036996253995850846, -0.04221136970763851, -0.0007275624675166541,  0.00025788151460965297, 0.8591556161132913, 0.1088651794697891 ,-0.5000000000000007
-20.0, -1.224646799147353e-15, -0.0, 0.018349887484568228, -0.010544833806408959, 0.1487014929583648 ,-0.0019748953252688474, 0.28791560433616353, 0.17121072558547362, 0.12159818976728004, 0.07276741396272147, -0.04451213597542139, -0.08497144479010561, 0.2759633442490351,  0.030328883635392236, -1.8075839198680412e-16, 0.8660254037844384 ,-0.5000000000000002
5.0, -9.682458365518542, -0.0, 0.0, 0.0, 0.0 ,-0.155430116187333, 0.0415977239570058, 0.09046582190421884, 0.047898685633061544, 0.04042287866608116, -0.04020269288128441, -0.03953776630559313, -0.0027824525766412178,  -0.0028348851511107685, -0.8588975014708019, -0.11088319064318583 ,-0.5000000000000004
5.0, -5.928795822604898e-16, -9.682458365518542, 0.0, 0.0, 0.0 ,-0.14351494523096991, 0.09723061262115643, 0.046759899789651706, 0.048845276005489095, 0.048038468021290325, 0.038551135047794644, 0.03246655875990231, 0.002192334582706394,  0.0020741853454934018, -0.8588975014708021, 0.5000000000000001 ,-0.110883190643186
4.999999999999999, -4.096679023453717e-16, -6.690384568523732, 0.0, 0.0, 0.0 ,0.2061247232579121, 0.09905270903314939, -0.07918310927650186, 0.03783645478164261, 0.04258024783307289, 0.20202391873125952, 0.21546707932331183, -0.0020769582178882732,  -0.001397880760958654, 0.8591556161132916, 0.5000000000000001 ,0.10886517946978909
5.0, 9.682458365518542, -1.18575916452098e-15, 0.0, 0.0, 0.0 ,-0.17337786523518522, 0.049935380228243356, 0.10647390995701901, -0.04781625213337655, -0.03944830305927558, 0.05675881067075483, 0.0558521073744964, -0.004911913983765938,  -0.005044314652292545, -0.8588975014708026, 0.11088319064318601 ,0.5
4.999999999999999, 6.690384568523732, -8.193358046907434e-16, 0.0, 0.0, 0.0 ,0.2024119935512779, -0.08934703191651718, 0.11206067092259075, -0.19529333990770056, -0.20700111487167117, 0.029723320698953906, 0.034681607131798346, 0.0005389145781391461,  0.0004711839528594884, 0.8591556161132916, -0.10886517946978888 ,0.5000000000000004
5.0, 1.778638746781469e-15, 9.682458365518542, 0.0, 0.0, 0.0 ,-0.19292173009896552, 0.10339117831637065, 0.047125643362205816, -0.06533395698096504, -0.06208633077767508, -0.05424676759206808, -0.04465730395369939, 0.005672599945227015,  0.005130926840588192, -0.8588975014708033, -0.5000000000000001 ,0.11088319064318612
4.999999999999999, 1.229003707036115e-15, 6.690384568523732, 0.0, 0.0, 0.0 ,0.1941883886257385, 0.1043862099255847, -0.07665225879067544, -0.036277982017274855, -0.043265021947612246, -0.19920508458385044, -0.21137541962064238, 0.0007276893434244428,  0.0005587887015296705, 0.8591556161132922, -0.5 ,-0.10886517946978903
-18.5, -1.04094977927525e-15, 0.0, 0.019859994074412413, 0.06600545469241276, 0.026394956134562875 ,0.030324220211614135, -0.32353295808139265, -0.5492877855895775, 0.005880328391064695, -0.020849029434890257, -0.0977220679085724, -0.06667057606972046, -0.214458076172946,  0.20826542987908558, 1.0306211950990168e-16, 0.2867066261760526 ,-0.9580184291060101
-16.60967789523757, -1.491395633745178, 0.0, 0.04852442321300643, 0.054449113696464435, 0.12089273023506401 ,-0.12516778510098303, -0.22777369331858535, -0.13452562413404762, -0.14929983770621416, -0.10514317220811087, -0.0922092843101205, -0.056013282821833356, -0.17149435717174935,  -0.1340829405574725, 0.40530456115631097, -0.7653288265222267 ,-0.49999999999999967
-15.54365838165118, -2.834744590150946, 0.0, -0.06462157865027507, -0.03327855288667081, 0.30690206641145273 ,-0.13835883886874728, -0.18437457035024432, -0.07752984172570918, -0.15452591151419426, -0.11429126410895526, -0.0005823382819022337, 0.016372129270864906, -0.03451497198407011,  -0.0031528963384707016, 0.6342643184609084, -0.5896683596118387 ,-0.500000000000001
-14.03950086735417, -3.947198364493377, 0.0, -0.18876591866687242, -0.22526126248308476, 0.42827272452776927 ,-0.09583639329362999, -0.23478018119046537, -0.07121093309688209, -0.1482899866554247, -0.10475243483617618, -0.03619607274412626, -0.018053312281008246, -0.02302408340432417,  0.008441763936467101, 0.7416074165960943, -0.44723421117985346 ,-0.5000000000000003
-12.24643155453811, -4.855069335444608, 0.0, -0.2937573362183681, -0.46244012653378874, 0.4781676863062647 ,-0.06326400539185156, -0.26873834276774294, -0.013130973374529268, -0.12509656249353887, -0.08523090529908231, -0.02338290221346066, -0.012725395927735517, -0.002302609560355978,  0.02553319833234567, 0.7962615852876382, -0.3405399944136043 ,-0.49999999999999994
-10.23773023436132, -5.588314272746465, 0.0, -0.3558448896696831, -0.6942393793532267, 0.4882879624710867 ,-0.033147400558922104, -0.2904678620491296, 0.028428041634086854, -0.10873088174685606, -0.0778159589107353, -0.017814344803333035, -0.011947518751987027, 0.005064774734997792,  0.027925120040481016, 0.8270467491225427, -0.2568923408080414 ,-0.49999999999999983
-8.051645443266912, -6.165081734484311, 0.0, -0.36592251775474693, -0.8950720675531851, 0.45580623227787087 ,-0.008150931984173212, -0.3124679368926617, 0.05388724714890495, -0.08718610585100837, -0.06655853106041378, -0.023066489236550768, -0.021218582771175613, 0.014900105243864873,  0.03190122417730084, 0.8455437146164316, -0.187232012948231 ,-0.5000000000000001
-5.709998412601903, -6.593327860630923, 0.0, -0.33782723773768186, -1.0212523592278338, 0.40693901535080385 ,4.397710406663e-05, -0.3277999405819722, 0.07356323501534746, -0.05340007886755892, -0.04480467874453522, -0.019118499345080853, -0.01763364829974799, 0.008213694011538444,  0.02260631491065859, 0.8568377315700983, -0.12581375822145763 ,-0.5000000000000003
