-17.0, -8.572527594031472e-16, -0.0, -4.231075799216786, -0.007244478724166959, 0.004428370830064339 ,-0.16223783468059166, 1.272854402842481, 1.2372467380916021, -0.036145351495942835, -0.027511327898086555, 0.032829699451940204
4.999999999999999, -6.690384568523732, -0.0, 0.0, 0.0, 0.0 ,2.2571936566305655, 0.3281001325087649, 0.607490583764255, 1.229905976742867, 0.004077404944790539, -0.005258476511654374
-20.0, -1.224646799147353e-15, -0.0, -3.921462063866173, 0.011472869304828987, 0.02000955330105328 ,-0.011002027263583724, -0.07449109180490111, -0.11544601656501487, -0.0025936325141272137, -0.0055903719436358155, 0.007241194204029531
5.0, -9.682458365518542, -0.0, 0.0, 0.0, 0.0 ,0.44451878423299135, 0.11922298503255632, 0.10666216457607688, 0.7286198817752448, -0.010699758179231795, -0.014234771363663485
5.0, -5.928795822604898e-16, -9.682458365518542, 0.0, 0.0, 0.0 ,0.4416666736572853, 0.004231007263821795, 0.08808792790300635, 0.0564559719153229, 0.7231945444279826, -0.01263037633275622
4.999999999999999, -4.096679023453717e-16, -6.690384568523732, 0.0, 0.0, 0.0 ,2.1981476626412793, 0.5682137652275301, 0.33255310013973355, -0.0566088542071177, 1.2298197118315104, 0.012320756799906124
5.0, 9.682458365518542, -1.18575916452098e-15, 0.0, 0.0, 0.0 ,0.41997803320211213, 0.07416844461600886, 0.014919584987558238, -0.7158187458305121, 0.04933244084475782, 0.002312294424445266
4.999999999999999, 6.690384568523732, -8.193358046907434e-16, 0.0, 0.0, 0.0 ,2.3286998206732306, 0.4266277239758659, 0.6080584172299913, -1.2824154436700541, -0.030733602155031698, 0.001859263426966988
5.0, 1.778638746781469e-15, 9.682458365518542, 0.0, 0.0, 0.0 ,0.4527890233667581, -0.04851472782910246, 0.06686531780116804, 0.02492869572241002, -0.7122908273152744, -0.013970687475919718
4.999999999999999, 1.229003707036115e-15, 6.690384568523732, 0.0, 0.0, 0.0 ,2.133915050087409, 0.5559209073235537, 0.3900078042891976, -0.038707316571835924, -1.246684756958014, 0.017339839621339836
-18.5, -1.04094977927525e-15, 0.0, -3.9670990362388494, 0.012014909592451132, 0.021412416864066804 ,-0.12492544536154128, 0.22161305533970843, 0.23209258697792692, 0.01852065801732292, 0.021949402136324663, 0.018441033873290665
-16.60967789523757, -1.491395633745178, 0.0, -4.2832228502373795, -0.8072501833360626, 0.003339719770420725 ,-0.04765070961272105, 0.9243575389729064, 1.5257827462011568, -0.5548451790545155, -0.008615869570318844, -0.11039809475398336
