-17.0, -8.572527594031472e-16, -0.0, -4.453537938770303, -0.0024873893687326148, -0.0037264891661296156 ,-0.5140581452051537, 0.768199025410571, 0.7583323914441592, -0.0065329283256413935, -0.00792495795375985, -0.012163959304926787, -0.013408315121778855, 0.0022145543764614676,  0.002391756123905639
4.999999999999999, -6.690384568523732, -0.0, 0.0, 0.0, 0.0 ,0.8876125804254726, -0.029180951223899607, 0.1984696405105708, 0.5511164264500552, 0.8976029294279415, 0.00535378755959024, 0.007711553009328385, -0.0010531856399979068,  -0.0006682702764353845
-20.0, -1.224646799147353e-15, -0.0, -4.130295633745224, -0.0006649572903060707, -0.0017573428376988448 ,0.004032399971933551, 0.09185588516431069, 0.09204088692157451, 0.00010685883369619988, 5.211072937454652e-05, 0.00034749013934951646, 0.0003639415819021736, 0.000893684557356718,  0.0008704759853431453
5.0, -9.682458365518542, -0.0, 0.0, 0.0, 0.0 ,-0.1865131067365537, 0.09561379975989641, -0.05235224351533883, 0.3927027522852391, 0.33486795634275174, 0.005286098270187639, 0.0012722799730669045, -0.00020759923985997042,  -0.0013612135792767353
5.0, -5.928795822604898e-16, -9.682458365518542, 0.0, 0.0, 0.0 ,-0.1902208970423584, -0.04939249647636008, 0.09600583324699098, -0.0005777328680174904, -0.0004321569844769151, 0.3799381873423403, 0.3216229491153963, 0.004310675987155543,  0.0036893094122544897
4.999999999999999, -4.096679023453717e-16, -6.690384568523732, 0.0, 0.0, 0.0 ,0.8890961439167379, 0.19533153893065355, -0.019215502283242272, -0.004881714968124035, -0.007339234504151541, 0.5491196448595553, 0.9018534760323602, 0.0008102569400916473,  0.0008005858916733142
5.0, 9.682458365518542, -1.18575916452098e-15, 0.0, 0.0, 0.0 ,-0.19136588812217195, 0.09960217958962655, -0.051945970706096516, -0.3818357297486481, -0.32453509074728665, -0.001581946950919873, 0.00010066009706570424, -0.0027083236212007773,  -0.0032461646863727357
4.999999999999999, 6.690384568523732, -8.193358046907434e-16, 0.0, 0.0, 0.0 ,0.9105735422145109, -0.029876070285477545, 0.1959025263583559, -0.5493861600668984, -0.9081960293494463, -0.005888083289370266, -0.007283599050047405, -0.0009976362386600187,  -0.0022679808537698007
5.0, 1.778638746781469e-15, 9.682458365518542, 0.0, 0.0, 0.0 ,-0.1912987302078602, -0.04817820175698275, 0.09956315644049993, 0.0009420767108257521, 0.001538130954156446, -0.3834858619470551, -0.3243403631672452, 0.0011309353463767199,  0.0011917909178818047
4.999999999999999, 1.229003707036115e-15, 6.690384568523732, 0.0, 0.0, 0.0 ,0.8893987608223504, 0.19100000101292672, -0.016503438827017537, -0.0024375299713962624, -0.0040046662946005935, -0.544589640324665, -0.8978103360511462, 0.0005853821368657112,  0.0005205822671333341
-18.5, -1.04094977927525e-15, 0.0, -4.195523799447084, -0.0009919874243157212, -0.0019335600111034844 ,-0.0718267569623562, 0.330974978748881, 0.33316106759439756, -0.0028008710305803077, -0.0026336484704379535, -0.0025452594815735877, -0.002489334139588928, 0.00014658551374859265,  4.183448908416101e-05
-16.60967789523757, -1.491395633745178, 0.0, -4.491919009784141, -0.6109027026245974, -0.0012267720957262111 ,-0.3458614112742225, 0.5477451382965194, 0.8127053966919573, -0.4268884904774067, -0.4605796638171199, -0.0006953597325895423, -0.00046867675495729444, -0.008449586465435067,  -0.008745309085826894
-15.54365838165118, -2.834744590150946, 0.0, -4.556645066890102, -1.3202606051214283, 0.0017330954471029489 ,-0.08982858856093592, 0.17338543974563492, 0.9340625869374235, -0.6078790142132431, -0.6340319168470381, -0.00279943664134345, -0.003954121290415833, 0.005457842505119135,  0.005116589332953469
